,Unnamed: 0,d1,d2,type,split,smiles1,smiles2
139184,23999,DB01351,DB00924,6,validation,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,CN(C)CCC=C1C2=CC=CC=C2C=CC2=CC=CC=C12
110442,110442,DB00619,DB00398,5,training,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1
93436,93436,DB00619,DB00624,5,training,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
19502,19502,DB06196,DB01046,12,training,[H][C@]12CC(N(C(=O)C3CC4=CC=CC=C4CN3C(=O)[C@H](CO)NC(=O)[C@H](CC3=CC=CS3)NC(=O)CNC(=O)C3C[C@@H](O)CN3C(=O)C3CCCN3C(=O)C(CCCN=C(N)N)NC(=O)[C@H](N)CCCN=C(N)N)[C@@]1([H])CCCC2)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,[H][C@@]12CC(=O)[C@H](CCCCCCC(O)=O)[C@@]1([H])CC[C@@](O)(O2)C(F)(F)CCCC
4402,4402,DB01366,DB00214,64,training,CC[C@H](NC(C)C)[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1,CC(C)NC(=O)NS(=O)(=O)C1=C(NC2=CC=CC(C)=C2)C=CN=C1
103030,103030,DB00474,DB00255,12,training,CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O,CCC(=C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1
90242,90242,DB09281,DB01066,8,training,[Mg++].[Mg++].[O-][Si](=O)O[Si]([O-])([O-])O[Si]([O-])=O,[H][C@]12SCC(\C=C/C3=C(C)N=CS3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O
81564,81564,DB00405,DB01176,25,training,CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C1=CC=CC=N1,CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1
15534,15534,DB00255,DB08970,9,training,CCC(=C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,[H][C@@]12CC(=C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@]([H])(O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
169746,16213,DB04868,DB00284,12,testing,CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)=C1)C(F)(F)F,[H][C@@](O)(CO)[C@@]([H])(O[C@@]1([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]2([H])O[C@]([H])(C)[C@@]([H])(N[C@@]3([H])C=C(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O)[C@]([H])(O)[C@@]([H])(O)C=O
133424,18239,DB08808,DB01366,36,validation,CC1=CC(OCC(O)CNC(C)(C)C)=C(Cl)C=C1,CC[C@H](NC(C)C)[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1
83430,83430,DB00807,DB01219,25,training,CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC,[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)C=NN1CC(=O)NC1=O
50709,50709,DB06690,DB01618,25,training,[O-][N+]#N,CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2
44147,44147,DB00722,DB08932,66,training,NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,CCCNS(=O)(=O)NC1=C(C(OCCOC2=NC=C(Br)C=N2)=NC=N1)C1=CC=C(Br)C=C1
120427,5242,DB13167,DB08970,25,validation,OC(=O)CC1=CC(Cl)=C(OCC=C)C=C1,[H][C@@]12CC(=C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@]([H])(O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
80057,80057,DB01068,DB05271,77,training,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1,CCCN(CCC1=CC=CS1)[C@H]1CCC2=C(O)C=CC=C2C1
185334,31801,DB01264,DB01058,5,testing,[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](CC1=CC=CC=C1)[C@H](O)CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1,O=C(C1CCCCC1)N1CC2N(CCC3=CC=CC=C23)C(=O)C1
7660,7660,DB00623,DB01214,66,training,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1,CC(C)NCC(O)COC1=C(C)C(C)=C(OC(C)=O)C(C)=C1
9606,9606,DB04855,DB00335,51,training,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=C1C=C(NS(C)(=O)=O)C=C2,CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1
2967,2967,DB01260,DB01044,25,training,[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1CCNC(C)C1)C1CC1
8409,8409,DB09215,DB08808,34,training,CN1C2=C(OC(=O)N(C2=O)C2=CC=CC=N2)C2=CC=CC=C2S1(=O)=O,CC1=CC(OCC(O)CNC(C)(C)C)=C(Cl)C=C1
175200,21667,DB00540,DB00211,85,testing,CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,COC1=CC(C(O)CNC(=O)CN)=C(OC)C=C1
20051,20051,DB01351,DB01240,66,training,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)CCCCC)[C@@]1([H])CC(O2)=CCCCC(O)=O
150853,35668,DB00227,DB00169,5,validation,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C
68813,68813,DB00745,DB00540,5,training,NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12
48698,48698,DB00104,DB00284,12,training,[H][C@]1(NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CSSC[C@H](NC1=O)C(=O)N[C@H](CO)[C@@H](C)O)NC(=O)[C@H](N)CC1=CC=CC=C1)[C@@H](C)O,[H][C@@](O)(CO)[C@@]([H])(O[C@@]1([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]2([H])O[C@]([H])(C)[C@@]([H])(N[C@@]3([H])C=C(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O)[C@]([H])(O)[C@@]([H])(O)C=O
89367,89367,DB01232,DB00604,5,training,[H][C@@](O)(CN1C[C@@]2([H])CCCC[C@@]2([H])C[C@@]1([H])C(O)=NC(C)(C)C)[C@]([H])(CC1=CC=CC=C1)N=C(O)[C@]([H])(CC(O)=N)NC(=O)C1=NC2=CC=CC=C2C=C1,CO[C@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC
80766,80766,DB09224,DB00405,25,training,CC1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C1=CC=CC=N1
82025,82025,DB06204,DB00950,53,training,CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
107832,107832,DB00091,DB12267,5,training,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1)N1CCC(CC1)N1CCN(C)CC1
169701,16168,DB00866,DB01124,63,testing,CC(C)NCC(O)COC1=CC=CC=C1CC=C,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1
41275,41275,DB06204,DB00996,53,training,CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1,NCC1(CC(O)=O)CCCCC1
48569,48569,DB00687,DB01124,12,training,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1
132428,17243,DB00875,DB01614,25,validation,[H]\C(CCN1CCN(CCO)CC1)=C1/C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O
46887,46887,DB01036,DB00738,75,training,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C,NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1
99032,99032,DB00474,DB00660,25,training,CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O,CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1
162365,8832,DB01026,DB00872,9,testing,CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,CC1=NC2=C(CCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C4=CC=CC=C4)C=C3)C3=CC=CC=C23)N1
60075,60075,DB09281,DB00623,0,training,[Mg++].[Mg++].[O-][Si](=O)O[Si]([O-])([O-])O[Si]([O-])=O,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1
13844,13844,DB06196,DB00591,25,training,[H][C@]12CC(N(C(=O)C3CC4=CC=CC=C4CN3C(=O)[C@H](CO)NC(=O)[C@H](CC3=CC=CS3)NC(=O)CNC(=O)C3C[C@@H](O)CN3C(=O)C3CCCN3C(=O)C(CCCN=C(N)N)NC(=O)[C@H](N)CCCN=C(N)N)[C@@]1([H])CCCC2)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@]([H])(F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO
8362,8362,DB01090,DB08808,66,training,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,CC1=CC(OCC(O)CNC(C)(C)C)=C(Cl)C=C1
169140,15607,DB01044,DB00738,63,testing,COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1CCNC(C)C1)C1CC1,NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1
50685,50685,DB00312,DB01618,25,training,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2
177219,23686,DB01232,DB00818,5,testing,[H][C@@](O)(CN1C[C@@]2([H])CCCC[C@@]2([H])C[C@@]1([H])C(O)=NC(C)(C)C)[C@]([H])(CC1=CC=CC=C1)N=C(O)[C@]([H])(CC(O)=N)NC(=O)C1=NC2=CC=CC=C2C=C1,CC(C)C1=CC=CC(C(C)C)=C1O
158922,5389,DB00972,DB09095,25,testing,CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O,[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
18101,18101,DB00972,DB01047,25,training,CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@]([H])(F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)COC(C)=O
99,99,DB04855,DB00278,5,training,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=C1C=C(NS(C)(=O)=O)C=C2,C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C1=CC=CC2=C1NC[C@H](C)C2
168220,14687,DB00393,DB08932,66,testing,COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C,CCCNS(=O)(=O)NC1=C(C(OCCOC2=NC=C(Br)C=N2)=NC=N1)C1=CC=C(Br)C=C1
122710,7525,DB06196,DB00880,12,validation,[H][C@]12CC(N(C(=O)C3CC4=CC=CC=C4CN3C(=O)[C@H](CO)NC(=O)[C@H](CC3=CC=CS3)NC(=O)CNC(=O)C3C[C@@H](O)CN3C(=O)C3CCCN3C(=O)C(CCCN=C(N)N)NC(=O)[C@H](N)CCCN=C(N)N)[C@@]1([H])CCCC2)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1
155305,1772,DB00939,DB00866,34,testing,CC1=C(Cl)C(NC2=CC=CC=C2C(O)=O)=C(Cl)C=C1,CC(C)NCC(O)COC1=CC=CC=C1CC=C
189896,36363,DB00227,DB09143,9,testing,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,[H][C@]1(C)CN(C[C@@]([H])(C)O1)C1=CC=C(NC(=O)C2=CC=CC(=C2C)C2=CC=C(OC(F)(F)F)C=C2)C=N1
129010,13825,DB00818,DB00996,25,validation,CC(C)C1=CC=CC(C(C)C)=C1O,NCC1(CC(O)=O)CCCCC1
29749,29749,DB01338,DB00462,25,training,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CC[N+](C)(C)CC1)N1CC[N+](C)(C)CC1,[Br-].[H][C@]12C[C@@H](C[C@@]([H])(C3OC13)[N+]2(C)C)OC(=O)[C@H](CO)C1=CC=CC=C1
68535,68535,DB04855,DB01085,5,training,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=C1C=C(NS(C)(=O)=O)C=C2,CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O
146516,31331,DB01124,DB00619,5,validation,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1
74960,74960,DB00907,DB13874,5,training,[H][C@]12CC[C@]([H])([C@H]([C@H](C1)OC(=O)C1=CC=CC=C1)C(=O)OC)N2C,CC(C)(O)CNC1=NC(=NC(NC2=CC(=NC=C2)C(F)(F)F)=N1)C1=NC(=CC=C1)C(F)(F)F
60078,60078,DB00474,DB00623,25,training,CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1
80070,80070,DB00405,DB05271,77,training,CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C1=CC=CC=N1,CCCN(CCC1=CC=CS1)[C@H]1CCC2=C(O)C=CC=C2C1
80790,80790,DB13872,DB00405,25,training,CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1Cl,CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C1=CC=CC=N1
68509,68509,DB01118,DB01085,5,training,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=CC=CC=C2O1,CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O
10118,10118,DB00476,DB04846,9,training,CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1,CCN(CC)C(=O)NC1=CC=C(OCC(O)CNC(C)(C)C)C(=C1)C(C)=O
135433,20248,DB01118,DB00393,9,validation,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=CC=CC=C2O1,COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C
133989,18804,DB01241,DB01274,5,validation,CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1,COC1=CC=C(C[C@@H](C)NC[C@H](O)C2=CC(NC=O)=C(O)C=C2)C=C1
448,448,DB00163,DB00686,45,training,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C,O[C@@H]1CO[C@@H](O[C@@H]2CO[C@@H](O)[C@H](OS(O)(=O)=O)[C@H]2OS(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@H]1OS(O)(=O)=O
98458,98458,DB06204,DB00807,53,training,CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1,CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC
117942,2757,DB00418,DB08808,8,validation,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,CC1=CC(OCC(O)CNC(C)(C)C)=C(Cl)C=C1
113733,113733,DB00618,DB08795,12,training,[H][C@]12C[C@@]3([H])[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C(=O)C1=C([C@H]2O)C(Cl)=CC=C1O,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N=[N+]=[N-])C1=CC=CC=C1)C(O)=O
14516,14516,DB04951,DB00846,25,training,CC1=CN(C(=O)C=C1)C1=CC=CC=C1,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@]([H])(F)C5=CC(=O)CC[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO
60561,60561,DB01232,DB00393,9,training,[H][C@@](O)(CN1C[C@@]2([H])CCCC[C@@]2([H])C[C@@]1([H])C(O)=NC(C)(C)C)[C@]([H])(CC1=CC=CC=C1)N=C(O)[C@]([H])(CC(O)=N)NC(=O)C1=NC2=CC=CC=C2C=C1,COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C
61419,61419,DB00091,DB01054,25,training,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC
95182,95182,DB04855,DB00586,5,training,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=C1C=C(NS(C)(=O)=O)C=C2,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl
105859,105859,DB00188,DB11575,5,training,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CN=CC=N1)B(O)O,[H][C@@]12C[C@@]1([H])OC(O)=N[C@]([H])(C(=O)N1C[C@@]([H])(C[C@@]1([H])C(O)=N[C@@]1(C[C@@]1([H])C=C)C(O)=NS(=O)(=O)C1CC1)OC1=C(CCCCC2)N=C2C=CC(OC)=CC2=N1)C(C)(C)C
52601,52601,DB01195,DB00875,75,training,FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1,[H]\C(CCN1CCN(CCO)CC1)=C1/C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F
101821,101821,DB00722,DB00337,25,training,NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,[H][C@]1(CC[C@H](Cl)[C@@H](C1)OC)\C=C(/C)[C@@]1([H])OC(=O)[C@]2([H])CCCCN2C(=O)C(=O)[C@]2(O)O[C@@]([H])([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC)C(=O)C[C@H](O)[C@H]1C)OC
78230,78230,DB00418,DB00458,6,training,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12
85315,85315,DB00418,DB01113,66,training,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1
60846,60846,DB06203,DB00722,25,training,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O
80026,80026,DB08899,DB05271,8,training,CNC(=O)C1=C(F)C=C(C=C1)N1C(=S)N(C(=O)C1(C)C)C1=CC=C(C#N)C(=C1)C(F)(F)F,CCCN(CCC1=CC=CS1)[C@H]1CCC2=C(O)C=CC=C2C1
30863,30863,DB00474,DB01466,25,training,CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O,[H][C@@]12OC3=C(OCC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
140314,25129,DB00091,DB00889,5,validation,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,CN1N=C(C(=O)N[C@@H]2C[C@@H]3CCC[C@H](C2)N3C)C2=C1C=CC=C2
75255,75255,DB01708,DB09053,9,training,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@]([H])(O)CC[C@]12C,NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1
92505,92505,DB01351,DB01558,25,training,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,BrC1=CC2=C(NC(=O)CN=C2C2=CC=CC=N2)C=C1
120488,5303,DB09218,DB00399,25,validation,CC1=C(NC2=C(C=CC=N2)C(O)=O)C=CC=C1Cl,OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O
83486,83486,DB00455,DB01219,25,training,CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2,[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)C=NN1CC(=O)NC1=O
154824,1291,DB06825,DB01155,75,testing,CC(C)C[C@H](NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,CO\N=C1/CN(CC1CN)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O
107148,107148,DB01124,DB00969,5,training,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,CN1C2=C(C3=CC=CC=C13)C(=O)N(CC1=C(C)NC=N1)CC2
128650,13465,DB00802,DB00819,25,validation,CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O,CC(=O)NC1=NN=C(S1)S(N)(=O)=O
70057,70057,DB00652,DB00614,25,training,C[C@H]1[C@H]2CC3=CC=C(O)C=C3[C@]1(C)CCN2CC=C(C)C,[O-][N+](=O)C1=CC=C(O1)C=NN1CCOC1=O
179786,26253,DB00802,DB00458,25,testing,CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12
181630,28097,DB00660,DB00476,25,testing,CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1,CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1
459,459,DB09211,DB00686,25,training,CCCC[C@H](C)C[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC\C=C\C(O)=O,O[C@@H]1CO[C@@H](O[C@@H]2CO[C@@H](O)[C@H](OS(O)(=O)=O)[C@H]2OS(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@H]1OS(O)(=O)=O
47044,47044,DB05219,DB00738,5,training,OB1OCC2=C1C=CC(OC1=CC=C(C=C1)C#N)=C2,NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1
46956,46956,DB01241,DB00738,5,training,CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1,NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1
130427,15242,DB13783,DB01180,12,validation,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OCC(O)=O,[H][C@]12C[C@@H](OC(=O)C=CC3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2
187445,33912,DB01118,DB00337,5,testing,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=CC=CC=C2O1,[H][C@]1(CC[C@H](Cl)[C@@H](C1)OC)\C=C(/C)[C@@]1([H])OC(=O)[C@]2([H])CCCCN2C(=O)C(=O)[C@]2(O)O[C@@]([H])([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC)C(=O)C[C@H](O)[C@H]1C)OC
